Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Classification,Level,Job Category,Full-Time/Part-Time indicator,Career Level,Work Location,Division/Work Unit,Residency Requirement,Salary From Annual,Salary To Annual,Title Seniority,Borough,Salary Spread,Is Full Time,Is External,Career Level Encoded,Job Category Encoded,Agency Encoded,Borough Encoded,Title Seniority Encoded,Title Classification Encoded,Posting Type Encoded
627661,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Director of Competitive HHS Procurements, Office of the Agency Chief Contracting Officer",ADMINISTRATIVE CONTRACT SPECIA,Competitive-1,0,"Finance, Accounting, & Procurement Health",F,Experienced (non-manager),42-09 28th Street,Acco/Contracts,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",64142.0,98000.0,Executive,Other,33858.0,1,0,3,137,22,3,1,0,1
580339,DEPT OF ENVIRONMENT PROTECTION,Internal,40,City Park Worker,CITY PARK WORKER,Labor-3,0,"Constituent Services & Community Programs Public Safety, Inspections, & Enforcement",F,Entry-Level,"329 Greenpoint Ave., Brooklyn",WSO-OGI Maintenance,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",34716.0,39923.0,Standard,Brooklyn,5207.0,1,0,1,120,21,1,6,2,1
569696,DEPARTMENT OF TRANSPORTATION,External,1,Project Engineer,CIVIL ENGINEER,Competitive-1,1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),55 Water St Ny Ny,Engineering Review & Support,New York City Residency is not required for this position,67757.0,98128.0,Standard,Other,30371.0,1,1,3,123,18,3,6,0,0
627034,HOUSING PRESERVATION & DVLPMNT,Internal,1,"Project Manager, Climate & Social Resilency",COMMUNITY COORDINATOR,Non-Competitive-5,0,"Engineering, Architecture, & Planning",F,Experienced (non-manager),100 Gold Street,ONS - Planning,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",77500.0,77500.0,Manager,Other,0.0,1,0,3,123,33,3,3,3,1
570682,DEPARTMENT OF TRANSPORTATION,External,1,Director of Capital Finance,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,0,"Finance, Accounting, & Procurement",F,Experienced (non-manager),55 Water St Ny Ny,Bureau of Bridges Exec Hdqtr,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",94715.0,136260.0,Director,Other,41545.0,1,1,3,135,18,3,0,0,0
556927,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Public Health Sanitarian,PUBLIC HEALTH SANITARIAN,Competitive-1,2,Health,F,Experienced (non-manager),"Wards Island, N.Y.",BWT - ADMINISTRATION/PERSONNEL,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",54377.0,81225.0,Standard,Other,26848.0,1,0,3,152,21,3,6,0,1
567049,FINANCIAL INFO SVCS AGENCY,External,1,Operations Support - Director,TELECOMMUNICATION MANAGER,Competitive-1,M3,"Technology, Data & Innovation",F,Manager,5 Manhattan West,Ops/Operations Sup Mgmt,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",150000.0,160000.0,Director,Manhattan,10000.0,1,1,4,171,31,2,0,0,0
590279,HRA/DEPT OF SOCIAL SERVICES,Internal,1,SUPERVISING PROGRAM ANALYST,ASSOCIATE STAFF ANALYST,Competitive-1,0,Administration & Human Resources Social Services,F,Experienced (non-manager),4 World Trade Center,FIA Operations-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",70611.0,81203.0,Standard,Other,10592.0,1,0,3,46,34,3,6,0,1
585209,DEPARTMENT OF TRANSPORTATION,External,1,Over Dimensional Vehicle Router,TRANSPORTATION SPECIALIST,Competitive-1,1,"Engineering, Architecture, & Planning Policy, Research & Analysis",F,Experienced (non-manager),55 Water St Ny Ny,Bureau of Bridges Exec Hdqtr,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",57078.0,85646.0,Standard,Other,28568.0,1,1,3,129,18,3,6,0,0
606451,CAMPAIGN FINANCE BOARD,External,2,AUDIT TRAINING SPECIALIST,ANALYST CFB AL 2&3 ONLY,Pending Classification-2,2,"Finance, Accounting, & Procurement",F,Experienced (non-manager),"100 Church St., N.Y.",Managerial,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",72000.0,72000.0,Standard,Other,0.0,1,1,3,135,5,3,6,4,0
620791,HRA/DEPT OF SOCIAL SERVICES,Internal,1,"ASSISTANT DEPUTY COMMISSIONER, OFFICE OF BUSINESS STRATEGIES AND SOLUTIONS (OBSS) AND DISABILITY SERVICES PROGRAM (DSP)",COMPUTER SYSTEMS MANAGER,Competitive-1,M4,"Communications & Intergovernmental Affairs Technology, Data & Innovation",F,Manager,4 World Trade Center,Customized Assist Svc-Mgr,New York City Residency is not required for this position,87277.0,208826.0,Executive,Other,121549.0,1,0,4,71,34,3,1,0,1
599667,DEPARTMENT OF CORRECTION,External,1,"Chief Surgeon, Health Management Division",CITY MEDICAL DIRECTOR,Non-Competitive-5,M6,Health,F,Experienced (non-manager),59-17 Junction Blvd Corona Ny,HMD-Civilian Staff,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",195000.0,225000.0,Executive,Queens,30000.0,1,1,3,152,13,4,1,3,0
613253,DEPT OF DESIGN & CONSTRUCTION,External,1,Director,ADMINISTRATIVE CITY PLANNER,Competitive-1,M2,"Engineering, Architecture, & Planning",F,Manager,30-30 Thomson Ave L I City Qns,INFRA/SUS DESGN/SUS COORD,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",64922.0,144066.0,Director,Queens,79144.0,1,1,4,123,20,4,0,0,0
619268,DEPARTMENT OF CORRECTION,Internal,1,IT Procurement Specialist,COMMUNITY COORDINATOR,Non-Competitive-5,0,"Technology, Data & Innovation",F,Experienced (non-manager),75-20 Astoria Blvd,Information Systems-Admin,New York City residency is not required for this position.,59116.0,67983.0,Standard,Other,8867.0,1,0,3,171,13,3,6,3,1
624448,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Program Evaluator, Bureau of Early Intervention",SR HEALTHCARE PROG PLAN ANLYST,Non-Competitive-5,2,"Constituent Services & Community Programs Health Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),42-09 28th Street,Early Intervention,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",62384.0,72000.0,Standard,Other,9616.0,1,1,3,108,22,3,6,3,0
598273,DEPT OF HEALTH/MENTAL HYGIENE,External,2,"Lead Home Visitor, Bureau of Maternal Infant and Reproductive Health",PUBLIC HEALTH ADVISER,Competitive-1,2,"Constituent Services & Community Programs Health Policy, Research & Analysis",F,Experienced (non-manager),42-09 28th Street,MIRH Newborn Home Visiting,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",51528.0,60088.0,Senior,Other,8560.0,1,1,3,105,22,3,5,0,0
604219,POLICE DEPARTMENT,External,10,Auto Service Worker II,AUTOMOTIVE SERVICE WORKER,Competitive-1,2,"Building Operations & Maintenance Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),"53-15 58Th St., Queens",Fleet Services DIV/CIV and CAD,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",42712.0,54386.0,Standard,Queens,11674.0,1,1,3,52,52,4,6,0,0
624766,DEPARTMENT OF FINANCE,Internal,1,Property Tax Payment Plan Intern,SUMMER GRADUATE INTERN,Non-Competitive-5,0,"Constituent Services & Community Programs Policy, Research & Analysis",F,Student,59 Maiden Lane,Adjustments and Discrepancies,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",41454.4,51438.4,Junior,Other,9984.0,1,0,2,117,14,3,2,3,1
619201,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Evaluation Analyst, Bureau of Alcohol and Drug Use, Prevention, Care, and Treatment",CITY RESEARCH SCIENTIST,Non-Competitive-5,1,"Health Policy, Research & Analysis",F,Experienced (non-manager),42-09 28th Street,Executive Deputy Com,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",70087.0,70087.0,Standard,Other,0.0,1,1,3,156,22,3,6,3,0
614458,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Assistant Commissioner, Bureau of Alcohol and Drug Use, Prevention, Care and Treatment",ASSISTANT COMMISSIONER (SUBSTA,Non-Competitive-5,M4,Health,F,Executive,42-09 28th Street,"Alcohol, Drug Prev & Treatment","Except as otherwise provided herein, a person serving in a mayoral agency in any of the following civil service or office titles shall be a resident of the City on the date that he or she assumes such title or shall establish city residence within ninety days after such date and shall thereafter maintain city residency for as long as he or she serves in such title: agency heads, including but not limited to Commissioner, Director and Executive Director, First Deputy Commissioner, Executive Deputy Commissioner, Deputy Commissioner, General Counsel, Borough Commissioner, Assistant Deputy Commissioner, Associate Commissioner, Assistant Commissioner, and other senior level staff titles, identified on a list established pursuant to section 2(b) of this Order.",80931.0,177000.0,Executive,Other,96069.0,1,1,5,152,22,3,1,3,0
625660,DISTRICT ATTORNEY RICHMOND COU,External,10,Assistant District Attorney,ASSISTANT DISTRICT ATTORNEY (S,Exempt-4,0,Legal Affairs,F,Entry-Level,"26 Central Avenue, S.I.,",Criminal Court,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",85000.0,90000.0,Mid,Other,5000.0,1,1,1,160,28,3,4,1,0
